X,Y,Shorter
-196,50,H
-196,51,H
-196,52,H
-196,53,H
-196,54,H
-196,55,H
-196,56,H
-196,57,H
-196,58,H
-196,59,H
-196,60,H
-196,61,H
-196,62,H
-196,63,H
-196,64,H
-196,65,H
-196,66,H
-196,67,H
-196,68,H
-196,69,H
-196,70,H
-196,71,H
-196,72,H
-196,73,H
-196,74,H
-196,75,H
-196,76,H
-196,77,H
-196,78,H
-196,79,H
-196,80,H
-196,81,H
-196,82,D
-196,83,D
-196,84,D
-196,85,D
-196,86,D
-196,87,D
-196,88,D
-196,89,D
-196,90,D
-196,91,D
-196,92,D
-196,93,D
-196,94,D
-196,95,D
-196,96,D
-196,97,D
-196,98,D
-196,99,D
-196,100,D
-196,101,D
-196,102,D
-196,103,D
-196,104,D
-196,105,D
-196,106,D
-196,107,D
-196,108,D
-196,109,D
-196,110,D
-196,111,D
-196,112,D
-196,113,D
-196,114,D
-196,115,D
-196,116,D
-196,117,D
-196,118,D
-196,119,D
-196,120,D
-196,121,D
-196,122,D
-196,123,D
-196,124,D
-196,125,D
-196,126,D
-196,127,D
-196,128,D
-196,129,D
-196,130,D
-196,131,D
-196,132,D
-196,133,D
-196,134,D
-196,135,D
-196,136,D
-196,137,D
-196,138,D
-196,139,D
-196,140,D
-196,141,D
-196,142,D
-196,143,D
-196,144,D
-196,145,D
-196,146,D
-196,147,D
-196,148,D
-196,149,D
-196,150,D
-196,151,D
-196,152,D
-196,153,D
-196,154,D
-196,155,D
-196,156,D
-196,157,D
-196,158,D
-196,159,D
-196,160,D
-196,161,D
-196,162,D
-196,163,D
-196,164,D
-196,165,D
-196,166,D
-196,167,D
-196,168,D
-196,169,D
-196,170,D
-196,171,D
-196,172,D
-196,173,D
-196,174,D
-196,175,D
-196,176,D
-196,177,D
-196,178,D
-196,179,D
-196,180,D
-196,181,D
-196,182,D
-196,183,D
-196,184,D
-196,185,D
-196,186,D
-196,187,D
-196,188,D
-196,189,D
-196,190,D
-196,191,D
-196,192,D
-196,193,D
-196,194,D
-196,195,D
-196,196,D
-196,197,D
-196,198,D
-196,199,D
-196,200,D
-195,-200,D
-195,-199,D
-195,-198,D
-195,-197,D
-195,-196,D
-195,-195,D
-195,-194,D
-195,-193,D
-195,-192,D
-195,-191,D
-195,-190,D
-195,-189,D
-195,-188,D
-195,-187,D
-195,-186,D
-195,-185,D
-195,-184,D
-195,-183,D
-195,-182,D
-195,-181,D
-195,-180,D
-195,-179,D
-195,-178,D
-195,-177,D
-195,-176,D
-195,-175,D
-195,-174,D
-195,-173,D
-195,-172,D
-195,-171,D
-195,-170,D
-195,-169,D
-195,-168,D
-195,-167,D
-195,-166,D
-195,-165,D
-195,-164,D
-195,-163,D
-195,-162,D
-195,-161,D
-195,-160,D
-195,-159,D
-195,-158,D
-195,-157,D
-195,-156,D
-195,-155,D
-195,-154,D
-195,-153,D
-195,-152,D
-195,-151,D
-195,-150,D
-195,-149,D
-195,-148,D
-195,-147,D
-195,-146,D
-195,-145,D
-195,-144,D
-195,-143,D
-195,-142,D
-195,-141,D
-195,-140,D
-195,-139,D
-195,-138,D
-195,-137,D
-195,-136,D
-195,-135,D
-195,-134,D
-195,-133,D
-195,-132,D
-195,-131,D
-195,-130,D
-195,-129,D
-195,-128,D
-195,-127,D
-195,-126,D
-195,-125,D
-195,-124,D
-195,-123,D
-195,-122,D
-195,-121,D
-195,-120,D
-195,-119,D
-195,-118,D
-195,-117,D
-195,-116,D
-195,-115,D
-195,-114,D
-195,-113,D
-195,-112,D
-195,-111,D
-195,-110,D
-195,-109,D
-195,-108,D
-195,-107,D
-195,-106,D
-195,-105,D
-195,-104,D
-195,-103,D
-195,-102,D
-195,-101,D
-195,-100,D
-195,-99,D
-195,-98,D
-195,-97,D
-195,-96,D
-195,-95,D
-195,-94,D
-195,-93,D
-195,-92,D
-195,-91,D
-195,-90,D
-195,-89,D
-195,-88,D
-195,-87,D
-195,-86,D
-195,-85,D
-195,-84,D
-195,-83,D
-195,-82,D
-195,-81,D
-195,-80,H
-195,-79,H
-195,-78,H
-195,-77,H
-195,-76,H
-195,-75,H
-195,-74,H
-195,-73,H
-195,-72,H
-195,-71,H
-195,-70,H
-195,-69,H
-195,-68,H
-195,-67,H
-195,-66,H
-195,-65,H
-195,-64,H
-195,-63,H
-195,-62,H
-195,-61,H
-195,-60,H
-195,-59,H
-195,-58,H
-195,-57,H
-195,-56,H
-195,-55,H
-195,-54,H
-195,-53,H
-195,-52,H
-195,-51,H
-195,-50,H
-195,-49,H
-195,-48,H
-195,-47,H
-195,-46,H
-195,-45,H
-195,-44,H
-195,-43,H
-195,-42,H
-195,-41,H
-195,-40,H
-195,-39,H
-195,-38,H
-195,-37,H
-195,-36,H
-195,-35,H
-195,-34,H
-195,-33,H
-195,-32,H
-195,-31,H
-195,-30,H
-195,-29,H
-195,-28,H
-195,-27,H
-195,-26,H
-195,-25,H
-195,-24,H
-195,-23,H
-195,-22,H
-195,-21,H
-195,-20,H
-195,-19,H
-195,-18,H
-195,-17,H
-195,-16,H
-195,-15,H
-195,-14,H
-195,-13,H
-195,-12,H
-195,-11,H
-195,-10,H
-195,-9,H
-195,-8,H
-195,-7,H
-195,-6,H
-195,-5,H
-195,-4,H
-195,-3,H
-195,-2,H
-195,-1,H
-195,0,H
-195,1,H
-195,2,H
-195,3,H
-195,4,H
-195,5,H
-195,6,H
-195,7,H
-195,8,H
-195,9,H
-195,10,H
-195,11,H
-195,12,H
-195,13,H
-195,14,H
-195,15,H
-195,16,H
-195,17,H
-195,18,H
-195,19,H
-195,20,H
-195,21,H
-195,22,H
-195,23,H
-195,24,H
-195,25,H
-195,26,H
-195,27,H
-195,28,H
-195,29,H
-195,30,H
-195,31,H
-195,32,H
-195,33,H
-195,34,H
-195,35,H
-195,36,H
-195,37,H
-195,38,H
-195,39,H
-195,40,H
-195,41,H
-195,42,H
-195,43,H
-195,44,H
-195,45,H
-195,46,H
-195,47,H
-195,48,H
-195,49,H
-195,50,H
-195,51,H
-195,52,H
-195,53,H
-195,54,H
-195,55,H
-195,56,H
-195,57,H
-195,58,H
-195,59,H
-195,60,H
-195,61,H
-195,62,H
-195,63,H
-195,64,H
-195,65,H
-195,66,H
-195,67,H
-195,68,H
-195,69,H
-195,70,H
-195,71,H
-195,72,H
-195,73,H
-195,74,H
-195,75,H
-195,76,H
-195,77,H
-195,78,H
-195,79,H
-195,80,H
-195,81,D
-195,82,D
-195,83,D
-195,84,D
-195,85,D
-195,86,D
-195,87,D
-195,88,D
-195,89,D
-195,90,D
-195,91,D
-195,92,D
-195,93,D
-195,94,D
-195,95,D
-195,96,D
-195,97,D
-195,98,D
-195,99,D
-195,100,D
-195,101,D
-195,102,D
-195,103,D
-195,104,D
-195,105,D
-195,106,D
-195,107,D
-195,108,D
-195,109,D
-195,110,D
-195,111,D
-195,112,D
-195,113,D
-195,114,D
-195,115,D
-195,116,D
-195,117,D
-195,118,D
-195,119,D
-195,120,D
-195,121,D
-195,122,D
-195,123,D
-195,124,D
-195,125,D
-195,126,D
-195,127,D
-195,128,D
-195,129,D
-195,130,D
-195,131,D
-195,132,D
-195,133,D
-195,134,D
-195,135,D
-195,136,D
-195,137,D
-195,138,D
-195,139,D
-195,140,D
-195,141,D
-195,142,D
-195,143,D
-195,144,D
-195,145,D
-195,146,D
-195,147,D
-195,148,D
-195,149,D
-195,150,D
-195,151,D
-195,152,D
-195,153,D
-195,154,D
-195,155,D
-195,156,D
-195,157,D
-195,158,D
-195,159,D
-195,160,D
-195,161,D
-195,162,D
-195,163,D
-195,164,D
-195,165,D
-195,166,D
-195,167,D
-195,168,D
-195,169,D
-195,170,D
-195,171,D
-195,172,D
-195,173,D
-195,174,D
-195,175,D
-195,176,D
-195,177,D
-195,178,D
-195,179,D
-195,180,D
-195,181,D
-195,182,D
-195,183,D
-195,184,D
-195,185,D
-195,186,D
-195,187,D
-195,188,D
-195,189,D
-195,190,D
-195,191,D
-195,192,D
-195,193,D
-195,194,D
-195,195,D
-195,196,D
-195,197,D
-195,198,D
-195,199,D
-195,200,D
-194,-200,D
-194,-199,D
-194,-198,D
-194,-197,D
-194,-196,D
-194,-195,D
-194,-194,D
-194,-193,D
-194,-192,D
-194,-191,D
-194,-190,D
-194,-189,D
-194,-188,D
-194,-187,D
-194,-186,D
-194,-185,D
-194,-184,D
-194,-183,D
-194,-182,D
-194,-181,D
-194,-180,D
-194,-179,D
-194,-178,D
-194,-177,D
-194,-176,D
-194,-175,D
-194,-174,D
-194,-173,D
-194,-172,D
-194,-171,D
-194,-170,D
-194,-169,D
-194,-168,D
-194,-167,D
-194,-166,D
-194,-165,D
-194,-164,D
-194,-163,D
-194,-162,D
-194,-161,D
-194,-160,D
-194,-159,D
-194,-158,D
-194,-157,D
-194,-156,D
-194,-155,D
-194,-154,D
-194,-153,D
-194,-152,D
-194,-151,D
-194,-150,D
-194,-149,D
-194,-148,D
-194,-147,D
-194,-146,D
-194,-145,D
-194,-144,D
-194,-143,D
-194,-142,D
-194,-141,D
-194,-140,D
-194,-139,D
-194,-138,D
-194,-137,D
-194,-136,D
-194,-135,D
-194,-134,D
-194,-133,D
-194,-132,D
-194,-131,D
-194,-130,D
-194,-129,D
-194,-128,D
-194,-127,D
-194,-126,D
-194,-125,D
-194,-124,D
-194,-123,D
-194,-122,D
-194,-121,D
-194,-120,D
-194,-119,D
-194,-118,D
-194,-117,D
-194,-116,D
-194,-115,D
-194,-114,D
-194,-113,D
-194,-112,D
-194,-111,D
-194,-110,D
-194,-109,D
-194,-108,D
-194,-107,D
-194,-106,D
-194,-105,D
-194,-104,D
-194,-103,D
-194,-102,D
-194,-101,D
-194,-100,D
-194,-99,D
-194,-98,D
-194,-97,D
-194,-96,D
-194,-95,D
-194,-94,D
-194,-93,D
-194,-92,D
-194,-91,D
-194,-90,D
-194,-89,D
-194,-88,D
-194,-87,D
-194,-86,D
-194,-85,D
-194,-84,D
-194,-83,D
-194,-82,D
-194,-81,D
-194,-80,H
-194,-79,H
-194,-78,H
-194,-77,H
-194,-76,H
-194,-75,H
-194,-74,H
-194,-73,H
-194,-72,H
-194,-71,H
-194,-70,H
-194,-69,H
-194,-68,H
-194,-67,H
-194,-66,H
-194,-65,H
-194,-64,H
-194,-63,H
-194,-62,H
-194,-61,H
-194,-60,H
-194,-59,H
-194,-58,H
-194,-57,H
-194,-56,H
-194,-55,H
-194,-54,H
-194,-53,H
-194,-52,H
-194,-51,H
-194,-50,H
-194,-49,H
-194,-48,H
-194,-47,H
-194,-46,H
-194,-45,H
-194,-44,H
-194,-43,H
-194,-42,H
-194,-41,H
-194,-40,H
-194,-39,H
-194,-38,H
-194,-37,H
-194,-36,H
-194,-35,H
-194,-34,H
-194,-33,H
-194,-32,H
-194,-31,H
-194,-30,H
-194,-29,H
-194,-28,H
-194,-27,H
-194,-26,H
-194,-25,H
-194,-24,H
-194,-23,H
-194,-22,H
-194,-21,H
-194,-20,H
-194,-19,H
-194,-18,H
-194,-17,H
-194,-16,H
-194,-15,H
-194,-14,H
-194,-13,H
-194,-12,H
-194,-11,H
-194,-10,H
-194,-9,H
-194,-8,H
-194,-7,H
-194,-6,H
-194,-5,H
-194,-4,H
-194,-3,H
-194,-2,H
-194,-1,H
-194,0,H
-194,1,H
-194,2,H
-194,3,H
-194,4,H
-194,5,H
-194,6,H
-194,7,H
-194,8,H
-194,9,H
-194,10,H
-194,11,H
-194,12,H
-194,13,H
-194,14,H
-194,15,H
-194,16,H
-194,17,H
-194,18,H
-194,19,H
-194,20,H
-194,21,H
-194,22,H
-194,23,H
-194,24,H
-194,25,H
-194,26,H
-194,27,H
-194,28,H
-194,29,H
-194,30,H
-194,31,H
-194,32,H
-194,33,H
-194,34,H
-194,35,H
-194,36,H
-194,37,H
-194,38,H
-194,39,H
-194,40,H
-194,41,H
-194,42,H
-194,43,H
-194,44,H
-194,45,H
-194,46,H
-194,47,H
-194,48,H
-194,49,H
-194,50,H
-194,51,H
-194,52,H
-194,53,H
-194,54,H
-194,55,H
-194,56,H
-194,57,H
-194,58,H
-194,59,H
-194,60,H
-194,61,H
-194,62,H
-194,63,H
-194,64,H
-194,65,H
-194,66,H
-194,67,H
-194,68,H
-194,69,H
-194,70,H
-194,71,H
-194,72,H
-194,73,H
-194,74,H
-194,75,H
-194,76,H
-194,77,H
-194,78,H
-194,79,H
-194,80,H
-194,81,D
-194,82,D
-194,83,D
-194,84,D
-194,85,D
-194,86,D
-194,87,D
-194,88,D
-194,89,D
-194,90,D
-194,91,D
-194,92,D
-194,93,D
-194,94,D
-194,95,D
-194,96,D
-194,97,D
-194,98,D
-194,99,D
-194,100,D
-194,101,D
-194,102,D
-194,103,D
-194,104,D
-194,105,D
-194,106,D
-194,107,D
-194,108,D
-194,109,D
-194,110,D
-194,111,D
-194,112,D
-194,113,D
-194,114,D
-194,115,D
-194,116,D
-194,117,D
-194,118,D
-194,119,D
-194,120,D
-194,121,D
-194,122,D
-194,123,D
-194,124,D
-194,125,D
-194,126,D
-194,127,D
-194,128,D
-194,129,D
-194,130,D
-194,131,D
-194,132,D
-194,133,D
-194,134,D
-194,135,D
-194,136,D
-194,137,D
-194,138,D
-194,139,D
-194,140,D
-194,141,D
-194,142,D
-194,143,D
-194,144,D
-194,145,D
-194,146,D
-194,147,D
-194,148,D
-194,149,D
-194,150,D
-194,151,D
-194,152,D
-194,153,D
-194,154,D
-194,155,D
-194,156,D
-194,157,D
-194,158,D
-194,159,D
-194,160,D
-194,161,D
-194,162,D
-194,163,D
-194,164,D
-194,165,D
-194,166,D
-194,167,D
-194,168,D
-194,169,D
-194,170,D
-194,171,D
-194,172,D
-194,173,D
-194,174,D
-194,175,D
-194,176,D
-194,177,D
-194,178,D
-194,179,D
-194,180,D
-194,181,D
-194,182,D
-194,183,D
-194,184,D
-194,185,D
-194,186,D
-194,187,D
-194,188,D
-194,189,D
-194,190,D
-194,191,D
-194,192,D
-194,193,D
-194,194,D
-194,195,D
-194,196,D
-194,197,D
-194,198,D
-194,199,D
-194,200,D
-193,-200,D
-193,-199,D
-193,-198,D
-193,-197,D
-193,-196,D
-193,-195,D
-193,-194,D
-193,-193,D
-193,-192,D
-193,-191,D
-193,-190,D
-193,-189,D
-193,-188,D
-193,-187,D
-193,-186,D
-193,-185,D
-193,-184,D
-193,-183,D
-193,-182,D
-193,-181,D
-193,-180,D
-193,-179,D
-193,-178,D
-193,-177,D
-193,-176,D
-193,-175,D
-193,-174,D
-193,-173,D
-193,-172,D
-193,-171,D
-193,-170,D
-193,-169,D
-193,-168,D
-193,-167,D
-193,-166,D
-193,-165,D
-193,-164,D
-193,-163,D
-193,-162,D
-193,-161,D
-193,-160,D
-193,-159,D
-193,-158,D
-193,-157,D
-193,-156,D
-193,-155,D
-193,-154,D
-193,-153,D
-193,-152,D
-193,-151,D
-193,-150,D
-193,-149,D
-193,-148,D
-193,-147,D
-193,-146,D
-193,-145,D
-193,-144,D
-193,-143,D
-193,-142,D
-193,-141,D
-193,-140,D
-193,-139,D
-193,-138,D
-193,-137,D
-193,-136,D
-193,-135,D
-193,-134,D
-193,-133,D
-193,-132,D
-193,-131,D
-193,-130,D
-193,-129,D
-193,-128,D
-193,-127,D
-193,-126,D
-193,-125,D
-193,-124,D
-193,-123,D
-193,-122,D
-193,-121,D
-193,-120,D
-193,-119,D
-193,-118,D
-193,-117,D
-193,-116,D
-193,-115,D
-193,-114,D
-193,-113,D
-193,-112,D
-193,-111,D
-193,-110,D
-193,-109,D
-193,-108,D
-193,-107,D
-193,-106,D
-193,-105,D
-193,-104,D
-193,-103,D
-193,-102,D
-193,-101,D
-193,-100,D
-193,-99,D
-193,-98,D
-193,-97,D
-193,-96,D
-193,-95,D
-193,-94,D
-193,-93,D
-193,-92,D
-193,-91,D
-193,-90,D
-193,-89,D
-193,-88,D
-193,-87,D
-193,-86,D
-193,-85,D
-193,-84,D
-193,-83,D
-193,-82,D
-193,-81,D
-193,-80,D
-193,-79,H
-193,-78,H
-193,-77,H
-193,-76,H
-193,-75,H
-193,-74,H
-193,-73,H
-193,-72,H
-193,-71,H
-193,-70,H
-193,-69,H
-193,-68,H
-193,-67,H
-193,-66,H
-193,-65,H
-193,-64,H
-193,-63,H
-193,-62,H
-193,-61,H
-193,-60,H
-193,-59,H
-193,-58,H
-193,-57,H
-193,-56,H
-193,-55,H
-193,-54,H
-193,-53,H
-193,-52,H
-193,-51,H
-193,-50,H
-193,-49,H
-193,-48,H
-193,-47,H
-193,-46,H
-193,-45,H
-193,-44,H
-193,-43,H
-193,-42,H
-193,-41,H
-193,-40,H
-193,-39,H
-193,-38,H
-193,-37,H
-193,-36,H
-193,-35,H
-193,-34,H
-193,-33,H
-193,-32,H
-193,-31,H
-193,-30,H
-193,-29,H
-193,-28,H
-193,-27,H
-193,-26,H
-193,-25,H
-193,-24,H
-193,-23,H
-193,-22,H
-193,-21,H
-193,-20,H
-193,-19,H
-193,-18,H
-193,-17,H
-193,-16,H
-193,-15,H
-193,-14,H
-193,-13,H
-193,-12,H
-193,-11,H
-193,-10,H
-193,-9,H
-193,-8,H
-193,-7,H
-193,-6,H
-193,-5,H
-193,-4,H
-193,-3,H
-193,-2,H
-193,-1,H
-193,0,H
-193,1,H
-193,2,H
-193,3,H
-193,4,H
-193,5,H
-193,6,H
-193,7,H
-193,8,H
-193,9,H
-193,10,H
-193,11,H
-193,12,H
-193,13,H
-193,14,H
-193,15,H
-193,16,H
-193,17,H
-193,18,H
-193,19,H
-193,20,H
-193,21,H
-193,22,H
-193,23,H
-193,24,H
-193,25,H
-193,26,H
-193,27,H
-193,28,H
-193,29,H
-193,30,H
-193,31,H
-193,32,H
-193,33,H
-193,34,H
-193,35,H
-193,36,H
-193,37,H
-193,38,H
-193,39,H
-193,40,H
-193,41,H
-193,42,H
-193,43,H
-193,44,H
-193,45,H
-193,46,H
-193,47,H
-193,48,H
-193,49,H
-193,50,H
-193,51,H
-193,52,H
-193,53,H
-193,54,H
-193,55,H
-193,56,H
-193,57,H
-193,58,H
-193,59,H
-193,60,H
-193,61,H
-193,62,H
-193,63,H
-193,64,H
-193,65,H
-193,66,H
-193,67,H
-193,68,H
-193,69,H
-193,70,H
-193,71,H
-193,72,H
-193,73,H
-193,74,H
-193,75,H
-193,76,H
-193,77,H
-193,78,H
-193,79,H
-193,80,D
-193,81,D
-193,82,D
-193,83,D
-193,84,D
-193,85,D
-193,86,D
-193,87,D
-193,88,D
-193,89,D
-193,90,D
-193,91,D
-193,92,D
-193,93,D
-193,94,D
-193,95,D
-193,96,D
-193,97,D
-193,98,D
-193,99,D
-193,100,D
-193,101,D
-193,102,D
-193,103,D
-193,104,D
-193,105,D
-193,106,D
-193,107,D
-193,108,D
-193,109,D
-193,110,D
-193,111,D
-193,112,D
-193,113,D
-193,114,D
-193,115,D
-193,116,D
-193,117,D
-193,118,D
-193,119,D
-193,120,D
-193,121,D
-193,122,D
-193,123,D
-193,124,D
-193,125,D
-193,126,D
-193,127,D
-193,128,D
-193,129,D
-193,130,D
-193,131,D
-193,132,D
-193,133,D
-193,134,D
-193,135,D
-193,136,D
-193,137,D
-193,138,D
-193,139,D
-193,140,D
-193,141,D
-193,142,D
-193,143,D
-193,144,D
-193,145,D
-193,146,D
-193,147,D
-193,148,D
-193,149,D
-193,150,D
-193,151,D
-193,152,D
-193,153,D
-193,154,D
-193,155,D
-193,156,D
-193,157,D
-193,158,D
-193,159,D
-193,160,D
-193,161,D
-193,162,D
-193,163,D
-193,164,D
-193,165,D
-193,166,D
-193,167,D
-193,168,D
-193,169,D
-193,170,D
-193,171,D
-193,172,D
-193,173,D
-193,174,D
-193,175,D
-193,176,D
-193,177,D
-193,178,D
-193,179,D
-193,180,D
-193,181,D
-193,182,D
-193,183,D
-193,184,D
-193,185,D
-193,186,D
-193,187,D
-193,188,D
-193,189,D
-193,190,D
-193,191,D
-193,192,D
-193,193,D
-193,194,D
-193,195,D
-193,196,D
-193,197,D
-193,198,D
-193,199,D
-193,200,D
-192,-200,D
-192,-199,D
-192,-198,D
-192,-197,D
-192,-196,D
-192,-195,D
-192,-194,D
-192,-193,D
-192,-192,D
-192,-191,D
-192,-190,D
-192,-189,D
-192,-188,D
-192,-187,D
-192,-186,D
-192,-185,D
-192,-184,D
-192,-183,D
-192,-182,D
-192,-181,D
-192,-180,D
-192,-179,D
-192,-178,D
-192,-177,D
-192,-176,D
-192,-175,D
-192,-174,D
-192,-173,D
-192,-172,D
-192,-171,D
-192,-170,D
-192,-169,D
-192,-168,D
-192,-167,D
-192,-166,D
-192,-165,D
-192,-164,D
-192,-163,D
-192,-162,D
-192,-161,D
-192,-160,D
-192,-159,D
-192,-158,D
-192,-157,D
-192,-156,D
-192,-155,D
-192,-154,D
-192,-153,D
-192,-152,D
-192,-151,D
-192,-150,D
-192,-149,D
-192,-148,D
-192,-147,D
-192,-146,D
-192,-145,D
-192,-144,D
-192,-143,D
-192,-142,D
-192,-141,D
-192,-140,D
-192,-139,D
-192,-138,D
-192,-137,D
-192,-136,D
-192,-135,D
-192,-134,D
-192,-133,D
-192,-132,D
-192,-131,D
-192,-130,D
-192,-129,D
-192,-128,D
-192,-127,D
-192,-126,D
-192,-125,D
-192,-124,D
-192,-123,D
-192,-122,D
-192,-121,D
-192,-120,D
-192,-119,D
-192,-118,D
-192,-117,D
-192,-116,D
-192,-115,D
-192,-114,D
-192,-113,D
-192,-112,D
-192,-111,D
-192,-110,D
-192,-109,D
-192,-108,D
-192,-107,D
-192,-106,D
-192,-105,D
-192,-104,D
-192,-103,D
-192,-102,D
-192,-101,D
-192,-100,D
-192,-99,D
-192,-98,D
-192,-97,D
-192,-96,D
-192,-95,D
-192,-94,D
-192,-93,D
-192,-92,D
-192,-91,D
-192,-90,D
-192,-89,D
-192,-88,D
-192,-87,D
-192,-86,D
-192,-85,D
-192,-84,D
-192,-83,D
-192,-82,D
-192,-81,D
-192,-80,D
-192,-79,H
-192,-78,H
-192,-77,H
-192,-76,H
-192,-75,H
-192,-74,H
-192,-73,H
-192,-72,H
-192,-71,H
-192,-70,H
-192,-69,H
-192,-68,H
-192,-67,H
-192,-66,H
-192,-65,H
-192,-64,H
-192,-63,H
-192,-62,H
-192,-61,H
-192,-60,H
-192,-59,H
-192,-58,H
-192,-57,H
-192,-56,H
-192,-55,H
-192,-54,H
-192,-53,H
-192,-52,H
-192,-51,H
-192,-50,H
-192,-49,H
-192,-48,H
-192,-47,H
-192,-46,H
-192,-45,H
-192,-44,H
-192,-43,H
-192,-42,H
-192,-41,H
-192,-40,H
-192,-39,H
-192,-38,H
-192,-37,H
-192,-36,H
-192,-35,H
-192,-34,H
-192,-33,H
-192,-32,H
-192,-31,H
-192,-30,H
-192,-29,H
-192,-28,H
-192,-27,H
-192,-26,H
-192,-25,H
-192,-24,H
-192,-23,H
-192,-22,H
-192,-21,H
-192,-20,H
-192,-19,H
-192,-18,H
-192,-17,H
-192,-16,H
-192,-15,H
-192,-14,H
-192,-13,H
-192,-12,H
-192,-11,H
-192,-10,H
-192,-9,H
-192,-8,H
-192,-7,H
-192,-6,H
-192,-5,H
-192,-4,H
-192,-3,H
-192,-2,H
-192,-1,H
-192,0,H
-192,1,H
-192,2,H
-192,3,H
-192,4,H
-192,5,H
-192,6,H
-192,7,H
-192,8,H
-192,9,H
-192,10,H
-192,11,H
-192,12,H
-192,13,H
-192,14,H
-192,15,H
-192,16,H
-192,17,H
-192,18,H
-192,19,H
-192,20,H
-192,21,H
-192,22,H
-192,23,H
-192,24,H
-192,25,H
-192,26,H
-192,27,H
-192,28,H
-192,29,H
-192,30,H
-192,31,H
-192,32,H
-192,33,H
-192,34,H
-192,35,H
-192,36,H
-192,37,H
-192,38,H
-192,39,H
-192,40,H
-192,41,H
-192,42,H
-192,43,H
-192,44,H
-192,45,H
-192,46,H
-192,47,H
-192,48,H
-192,49,H
-192,50,H
-192,51,H
-192,52,H
-192,53,H
-192,54,H
-192,55,H
-192,56,H
-192,57,H
-192,58,H
-192,59,H
-192,60,H
-192,61,H
-192,62,H
-192,63,H
-192,64,H
-192,65,H
-192,66,H
-192,67,H
-192,68,H
-192,69,H
-192,70,H
-192,71,H
-192,72,H
-192,73,H
-192,74,H
-192,75,H
-192,76,H
-192,77,H
-192,78,H
-192,79,H
-192,80,D
-192,81,D
-192,82,D
-192,83,D
-192,84,D
-192,85,D
-192,86,D
-192,87,D
-192,88,D
-192,89,D
-192,90,D
-192,91,D
-192,92,D
-192,93,D
-192,94,D
-192,95,D
-192,96,D
-192,97,D
-192,98,D
-192,99,D
-192,100,D
-192,101,D
-192,102,D
-192,103,D
-192,104,D
-192,105,D
-192,106,D
-192,107,D
-192,108,D
-192,109,D
-192,110,D
-192,111,D
-192,112,D
-192,113,D
-192,114,D
-192,115,D
-192,116,D
-192,117,D
-192,118,D
-192,119,D
-192,120,D
-192,121,D
-192,122,D
-192,123,D
-192,124,D
-192,125,D
-192,126,D
-192,127,D
-192,128,D
-192,129,D
-192,130,D
-192,131,D
-192,132,D
-192,133,D
-192,134,D
-192,135,D
-192,136,D
-192,137,D
-192,138,D
-192,139,D
-192,140,D
-192,141,D
-192,142,D
-192,143,D
-192,144,D
-192,145,D
-192,146,D
-192,147,D
-192,148,D
-192,149,D
-192,150,D
-192,151,D
-192,152,D
-192,153,D
-192,154,D
-192,155,D
-192,156,D
-192,157,D
-192,158,D
-192,159,D
-192,160,D
-192,161,D
-192,162,D
-192,163,D
-192,164,D
-192,165,D
-192,166,D
-192,167,D
-192,168,D
-192,169,D
-192,170,D
-192,171,D
-192,172,D
-192,173,D
-192,174,D
-192,175,D
-192,176,D
-192,177,D
-192,178,D
-192,179,D
-192,180,D
-192,181,D
-192,182,D
-192,183,D
-192,184,D
-192,185,D
-192,186,D
-192,187,D
-192,188,D
-192,189,D
-192,190,D
-192,191,D
-192,192,D
-192,193,D
-192,194,D
-192,195,D
-192,196,D
-192,197,D
-192,198,D
-192,199,D
-192,200,D
-191,-200,D
-191,-199,D
-191,-198,D
-191,-197,D
-191,-196,D
-191,-195,D
-191,-194,D
-191,-193,D
-191,-192,D
-191,-191,D
-191,-190,D
-191,-189,D
-191,-188,D
-191,-187,D
-191,-186,D
-191,-185,D
-191,-184,D
-191,-183,D
-191,-182,D
-191,-181,D
-191,-180,D
-191,-179,D
-191,-178,D
-191,-177,D
-191,-176,D
-191,-175,D
-191,-174,D
-191,-173,D
-191,-172,D
-191,-171,D
-191,-170,D
-191,-169,D
-191,-168,D
-191,-167,D
-191,-166,D
-191,-165,D
-191,-164,D
-191,-163,D
-191,-162,D
-191,-161,D
-191,-160,D
-191,-159,D
-191,-158,D
-191,-157,D
-191,-156,D
-191,-155,D
-191,-154,D
-191,-153,D
-191,-152,D
-191,-151,D
-191,-150,D
-191,-149,D
-191,-148,D
-191,-147,D
-191,-146,D
-191,-145,D
-191,-144,D
-191,-143,D
-191,-142,D
-191,-141,D
-191,-140,D
-191,-139,D
-191,-138,D
-191,-137,D
-191,-136,D
-191,-135,D
-191,-134,D
-191,-133,D
-191,-132,D
-191,-131,D
-191,-130,D
-191,-129,D
-191,-128,D
-191,-127,D
-191,-126,D
-191,-125,D
-191,-124,D
-191,-123,D
-191,-122,D
-191,-121,D
-191,-120,D
-191,-119,D
-191,-118,D
-191,-117,D
-191,-116,D
-191,-115,D
-191,-114,D
-191,-113,D
-191,-112,D
-191,-111,D
-191,-110,D
-191,-109,D
-191,-108,D
-191,-107,D
-191,-106,D
-191,-105,D
-191,-104,D
-191,-103,D
-191,-102,D
-191,-101,D
-191,-100,D
-191,-99,D
-191,-98,D
-191,-97,D
-191,-96,D
-191,-95,D
-191,-94,D
-191,-93,D
-191,-92,D
-191,-91,D
-191,-90,D
-191,-89,D
-191,-88,D
